measuring point,CON_L1,GF1,GF2,GF6,GF7,GF8,GF11,GF14,GF17,SEG1,GF3,GF4,CONV1,RIS10,RIS11,CONV2,SEG2,SEG3,SEG4,SEG5,dp2,ILS1,ILS2,dp1,GF19,GF22,GF23,ZL1,ZL2,CON_R1,CON_R2,RIS1,RIS2,RIS3,RIS4,RIS5,ULS1,ULS2,RIS12,RIS13,ZR1,ZR2
2025-08-20 14:43:19.710,77.09,24.72,6.31,0.88,0.64,0.45,0.1,-0.4,-0.43,85.33,0.5,0.67,0.05,14.27,13.01,-0.01,65.25,45.56,6.84,1.31,4.34,40.53,39.31,9.78,-0.42,-0.37,-0.44,-0.5,-0.62,125.53,105.94,93.96,70.3,41.61,21.01,15.27,29.57,26.62,9.37,8.83,5.84,4.17
2025-08-20 14:43:20.015,77.5,23.7,5.5,0.55,0.4,0.13,-0.06,-0.48,-0.34,84.51,-0.52,0.47,0.05,13.78,12.77,-0.17,64.22,44.95,6.84,0.69,4.44,40.94,39.72,9.45,-0.58,-0.45,-0.56,-0.71,-0.78,124.32,116.94,96.0,70.3,42.62,21.21,14.86,32.02,29.9,9.29,8.66,5.92,4.37
2025-08-20 14:43:20.202,76.68,24.11,6.31,0.96,0.64,0.78,0.26,-0.4,-0.1,85.74,1.32,1.28,0.46,14.51,13.34,0.16,65.04,45.36,7.45,1.71,4.56,41.35,41.56,9.86,-0.3,-0.37,-0.28,-0.42,-0.46,126.34,109.2,97.23,71.12,43.03,21.62,16.29,31.82,32.35,9.69,9.03,6.25,4.37
2025-08-20 14:43:20.451,76.68,24.31,6.11,0.79,0.64,0.53,0.18,-0.08,-0.1,86.15,1.73,1.69,0.67,14.6,13.42,0.4,65.25,46.18,8.07,2.12,4.71,41.56,40.74,10.02,-0.14,-0.17,-0.24,-0.3,-0.37,125.13,111.24,95.6,70.71,40.59,21.01,16.49,32.22,30.51,9.77,9.11,6.13,4.37
2025-08-20 14:43:20.702,75.86,23.7,6.11,0.71,0.56,0.45,0.18,-0.16,-0.02,85.33,1.11,0.47,0.46,14.68,13.01,0.48,65.04,45.36,7.86,1.51,4.69,42.38,40.74,10.1,-0.22,-0.29,-0.28,-0.34,-0.37,127.56,116.53,96.0,69.9,40.38,20.6,15.27,31.82,29.69,9.53,8.91,5.84,4.25
2025-08-20 14:43:20.978,75.45,23.09,4.69,0.14,-0.01,0.21,-0.22,-0.73,-0.59,83.7,-0.52,0.06,-0.76,14.19,12.69,-0.25,63.41,43.93,5.83,0.08,4.52,39.71,39.31,9.82,-0.67,-0.62,-0.56,-0.75,-0.7,122.7,112.05,93.15,67.03,39.77,20.19,14.46,32.43,30.92,9.2,8.83,5.8,4.04
2025-08-20 14:43:21.201,77.09,23.3,5.29,0.96,0.8,0.94,0.35,-0.08,-0.26,86.15,1.11,1.69,0.67,14.43,13.17,0.32,65.25,45.97,6.84,2.12,4.56,41.97,40.74,9.74,-0.3,-0.21,-0.36,-0.54,-0.46,126.34,113.27,95.6,69.9,41.61,20.39,15.88,31.41,31.12,9.45,8.91,6.08,4.33
2025-08-20 14:43:21.452,76.27,22.89,5.09,0.71,0.72,0.7,0.18,-0.24,-0.1,84.92,0.5,1.08,0.26,14.27,12.93,-0.17,66.06,45.77,7.45,1.31,4.46,40.94,39.92,9.86,-0.3,-0.45,-0.36,-0.58,-0.62,126.34,116.94,94.37,69.9,40.38,19.37,16.49,33.65,30.92,9.45,8.91,6.0,4.29
2025-08-20 14:43:21.702,75.86,23.09,5.29,0.63,0.56,0.37,0.1,-0.08,-0.18,87.78,0.5,1.49,0.87,14.51,13.17,0.4,65.65,46.38,7.86,1.51,4.54,40.53,37.67,9.78,-0.42,-0.41,-0.36,-0.58,-0.54,125.53,106.35,94.78,68.26,40.18,19.98,15.68,33.65,32.14,9.69,8.95,6.29,4.41
2025-08-20 14:43:21.951,76.27,23.09,5.5,0.71,0.64,0.61,0.18,-0.24,-0.02,86.15,0.7,1.49,0.46,14.68,13.01,0.32,65.25,45.56,8.27,1.31,4.91,41.35,39.51,10.1,-0.42,-0.29,-0.44,-0.42,-0.46,125.53,116.53,94.37,68.26,40.38,19.37,16.49,33.65,32.14,9.45,8.74,6.0,4.17
2025-08-20 14:43:22.202,75.86,23.5,4.69,0.63,0.48,0.53,0.18,-0.24,-0.02,86.15,1.11,1.49,0.87,14.84,13.58,0.24,64.63,45.36,7.66,1.51,4.85,40.94,38.9,10.35,-0.54,-0.41,-0.4,-0.46,-0.46,125.94,112.87,93.56,67.85,38.35,19.37,16.29,34.88,32.14,9.53,8.95,6.04,4.25
2025-08-20 14:43:22.452,76.27,23.09,4.69,0.63,0.64,0.45,0.26,-0.16,-0.18,86.15,0.91,1.28,0.26,14.76,13.74,-0.09,64.43,46.58,7.05,1.92,4.83,41.15,39.1,10.19,-0.38,-0.41,-0.44,-0.54,-0.58,124.32,107.57,93.96,67.85,38.96,18.55,16.08,36.92,33.78,9.94,8.95,6.08,4.37
2025-08-20 14:43:22.701,75.86,23.5,5.29,0.63,0.48,0.7,0.02,-0.16,-0.02,85.33,0.7,1.49,0.05,15.0,13.91,0.4,65.25,45.36,8.47,1.51,4.73,40.94,38.9,10.51,-0.26,-0.33,-0.36,-0.54,-0.46,124.32,114.5,92.74,67.44,38.35,18.35,15.27,35.49,30.71,9.77,8.99,6.0,4.29
2025-08-20 14:43:22.978,75.45,23.3,5.09,0.55,0.4,0.37,-0.06,-0.57,-0.51,83.29,-0.32,0.47,-0.76,14.11,12.93,-0.25,63.2,44.54,7.05,0.29,4.46,40.12,37.06,10.02,-0.46,-0.49,-0.52,-0.62,-0.82,122.7,121.42,89.89,63.75,35.7,16.1,14.25,35.49,28.67,9.53,8.74,5.84,4.08
2025-08-20 14:43:23.202,76.68,23.7,5.5,0.88,0.88,0.86,0.1,0.01,-0.02,86.56,1.32,1.28,0.87,14.35,13.01,0.24,65.04,45.77,7.66,2.33,4.44,41.15,38.49,9.86,-0.26,-0.25,-0.28,-0.54,-0.29,125.53,112.05,93.56,65.8,36.92,16.92,15.07,36.1,30.3,9.45,8.95,5.84,4.21
2025-08-20 14:43:23.451,75.86,23.3,5.09,0.88,0.8,0.53,0.18,-0.24,-0.18,86.15,0.91,1.28,0.05,13.94,12.6,0.16,65.45,46.38,7.25,1.1,4.2,40.74,39.31,9.58,-0.42,-0.33,-0.28,-0.46,-0.46,125.13,115.72,91.93,67.44,37.53,17.33,14.05,37.73,30.3,9.61,8.78,5.92,4.25
2025-08-20 14:43:23.702,76.27,23.91,5.09,1.12,0.88,0.94,0.51,-0.16,-0.18,87.37,0.7,1.28,0.26,13.45,12.69,0.32,66.06,46.18,7.86,2.12,3.85,41.15,38.49,8.92,-0.3,-0.29,-0.32,-0.46,-0.46,124.72,105.53,92.74,67.03,39.57,18.14,13.64,37.53,33.17,9.29,8.91,6.17,4.41
2025-08-20 14:43:23.979,76.27,23.5,5.09,0.88,0.64,0.53,-0.31,-0.65,-0.83,82.47,-0.11,-0.15,-0.35,12.96,11.22,-0.09,65.45,45.97,6.64,1.1,3.79,39.51,38.08,8.52,-0.5,-0.49,-0.52,-0.71,-0.78,121.89,111.64,91.52,65.39,37.74,17.73,12.83,34.47,28.06,8.47,8.3,5.59,3.96
2025-08-20 14:43:24.201,76.27,24.31,5.7,1.2,0.88,0.61,0.35,0.01,-0.26,86.97,0.91,1.89,0.87,13.05,11.95,0.07,66.27,46.58,8.07,1.92,3.56,40.53,40.12,8.44,-0.46,-0.37,-0.36,-0.5,-0.42,125.53,122.65,94.37,67.44,38.35,18.14,13.24,34.88,30.1,8.88,8.38,6.08,4.25
2025-08-20 14:43:24.452,75.86,23.91,5.5,1.12,0.96,1.1,0.18,-0.08,-0.34,86.56,0.91,1.89,0.05,12.72,11.71,0.16,66.47,46.18,7.86,1.51,3.44,40.53,39.72,7.99,-0.3,-0.41,-0.28,-0.42,-0.54,123.91,115.31,96.0,70.3,39.37,18.14,14.46,35.49,30.71,9.04,8.46,6.08,4.41
2025-08-20 14:43:24.702,77.5,24.11,5.7,1.2,1.13,1.02,0.51,-0.08,-0.18,86.15,1.11,1.08,0.26,12.72,11.55,0.4,65.65,46.99,7.45,1.71,3.71,40.94,38.9,8.27,-0.34,-0.29,-0.28,-0.46,-0.42,125.94,121.02,93.96,65.8,38.35,17.53,13.64,36.92,33.37,8.55,8.21,5.96,4.17
2025-08-20 14:43:24.951,77.91,24.31,5.9,1.2,1.04,1.02,0.18,-0.16,-0.1,86.15,0.7,1.49,-0.15,12.88,11.79,0.24,65.65,47.2,7.66,1.51,3.77,40.94,39.51,8.27,-0.34,-0.33,-0.28,-0.38,-0.46,125.53,119.79,93.56,67.44,37.13,17.73,14.46,35.29,35.42,8.72,8.26,6.21,4.29
2025-08-20 14:43:25.210,76.27,23.7,4.89,0.71,0.64,0.53,0.18,-0.65,-0.26,85.33,0.91,0.67,0.46,12.96,12.2,0.32,65.65,45.36,7.45,1.51,3.67,40.53,40.33,8.4,-0.54,-0.45,-0.4,-0.58,-0.66,122.7,115.72,90.29,63.75,36.31,16.1,12.63,35.08,34.8,8.8,8.21,5.8,4.13
2025-08-20 14:43:25.459,77.5,24.11,5.09,0.47,0.31,0.45,-0.06,-0.73,-0.43,86.15,0.7,0.87,-0.15,12.8,12.04,0.16,65.04,45.77,6.84,1.51,3.71,41.56,40.12,8.64,-0.46,-0.45,-0.44,-0.46,-0.66,123.91,118.57,91.11,64.57,35.5,15.89,12.63,32.63,31.94,8.8,8.26,5.84,3.96
2025-08-20 14:43:25.710,78.32,24.31,6.11,0.88,0.64,0.7,0.18,-0.24,-0.34,86.15,0.7,1.49,0.26,13.21,12.36,0.07,65.25,45.97,6.84,0.9,3.67,40.94,39.1,8.6,-0.3,-0.33,-0.44,-0.58,-0.58,124.32,116.53,91.11,63.35,35.29,16.51,13.24,31.2,30.51,8.96,8.54,6.0,4.08
2025-08-20 14:43:26.026,76.68,23.7,5.29,0.63,0.48,0.45,-0.22,-0.57,-0.43,85.33,-0.11,0.47,0.05,13.37,12.28,0.4,66.27,47.81,7.45,2.73,3.85,42.38,40.94,9.05,-0.1,-0.04,-0.07,-0.1,-0.21,128.37,118.57,94.78,69.49,37.74,18.55,15.27,34.88,34.8,9.45,8.87,6.21,4.49
2025-08-20 14:43:26.201,77.5,24.92,6.11,0.88,0.96,0.7,0.43,-0.16,-0.26,86.56,0.91,1.69,0.05,13.21,12.12,-0.01,65.45,46.58,6.64,0.9,3.64,41.35,37.87,8.52,-0.26,-0.25,-0.32,-0.38,-0.46,125.53,115.72,92.74,65.8,37.33,18.55,13.85,35.49,36.23,9.2,8.58,5.96,4.21
2025-08-20 14:43:26.452,77.91,24.92,5.7,0.63,0.8,0.61,0.1,-0.24,-0.18,85.33,1.32,1.49,0.26,13.13,12.2,0.32,65.65,46.18,6.84,1.51,3.48,41.15,38.69,8.48,-0.3,-0.29,-0.32,-0.58,-0.54,123.51,118.16,93.56,67.44,36.51,18.35,13.64,36.92,34.8,8.96,8.66,6.13,4.17
2025-08-20 14:43:26.702,77.09,24.72,5.9,0.79,0.72,0.61,0.1,-0.24,-0.18,84.11,0.3,1.49,0.05,13.05,11.87,0.4,64.43,45.77,6.84,1.31,3.5,40.74,38.49,8.4,-0.3,-0.29,-0.32,-0.5,-0.62,124.32,113.27,93.56,66.21,37.13,18.14,14.46,36.31,33.37,9.2,8.74,5.96,4.13
2025-08-20 14:43:26.951,77.5,25.54,6.11,1.04,0.88,0.94,0.43,0.01,-0.02,84.92,0.3,1.49,0.26,12.8,11.71,-0.01,64.63,46.18,7.45,1.51,3.62,40.53,39.92,8.31,-0.42,-0.25,-0.36,-0.46,-0.46,124.72,116.53,91.52,65.8,37.13,16.51,13.85,35.29,31.74,8.8,8.42,6.08,4.17
2025-08-20 14:43:27.202,77.91,24.92,6.31,1.2,0.8,1.02,0.43,0.17,-0.02,85.33,0.7,1.49,0.67,13.05,11.87,0.32,65.65,45.97,7.25,1.71,3.69,41.15,39.92,8.31,-0.3,-0.29,-0.36,-0.38,-0.42,125.13,118.98,91.11,65.8,35.5,16.1,14.66,34.26,28.87,8.63,8.34,5.96,4.25
2025-08-20 14:43:27.452,75.86,24.52,6.11,1.28,1.21,1.02,0.59,-0.16,-0.26,85.74,1.11,1.69,0.26,12.8,11.79,0.32,65.04,46.38,7.05,1.92,3.56,40.94,39.92,8.31,-0.3,-0.29,-0.36,-0.42,-0.58,124.32,112.05,92.33,64.57,36.72,15.89,13.44,34.67,31.74,8.88,8.5,5.84,4.13
2025-08-20 14:43:27.701,77.91,25.54,6.31,1.52,1.21,1.43,0.83,0.01,-0.02,85.74,1.93,2.3,0.26,12.88,12.12,0.16,65.45,46.18,8.07,2.73,3.69,41.56,40.74,8.4,-0.22,-0.25,-0.32,-0.42,-0.46,123.91,116.53,92.33,67.85,36.11,16.71,13.85,34.88,30.3,9.04,8.38,5.92,4.37
2025-08-20 14:43:27.978,76.68,24.72,5.7,1.04,0.88,0.86,0.1,-0.57,-0.59,84.51,0.5,0.67,-0.35,12.48,11.55,-0.25,64.02,45.15,5.22,1.1,3.54,41.35,40.53,8.11,-0.54,-0.62,-0.56,-0.75,-0.82,121.89,107.16,90.29,64.57,36.51,15.28,12.42,32.22,29.08,8.55,8.17,5.72,4.0
2025-08-20 14:43:28.202,75.45,25.54,5.5,1.2,1.21,0.94,0.35,-0.16,-0.1,84.51,1.11,1.49,0.05,12.72,11.47,0.32,65.45,46.18,8.07,1.51,3.5,41.56,40.33,8.23,-0.38,-0.33,-0.36,-0.42,-0.46,122.7,114.09,92.33,66.62,36.11,16.71,13.44,33.04,29.08,8.72,8.3,6.0,4.13
2025-08-20 14:43:28.451,77.09,24.11,6.31,1.12,0.72,0.78,0.51,-0.32,-0.1,86.97,1.11,0.87,0.46,12.39,11.3,0.16,66.47,46.99,8.07,1.92,3.32,40.94,42.78,7.99,-0.34,-0.29,-0.4,-0.46,-0.7,122.7,120.61,92.74,64.98,36.72,16.71,12.63,32.63,29.08,8.72,8.13,5.96,4.17
2025-08-20 14:43:28.702,77.5,25.13,6.51,1.36,0.96,1.02,0.35,-0.24,-0.18,86.97,0.7,1.08,0.46,12.48,11.38,0.32,65.65,45.97,8.27,1.92,3.24,41.35,42.17,7.91,-0.3,-0.41,-0.44,-0.42,-0.42,125.13,113.27,91.93,66.21,35.29,16.51,13.03,31.2,31.33,8.63,8.42,6.0,4.08
2025-08-20 14:43:28.979,75.86,24.31,5.9,0.88,0.56,0.37,-0.14,-0.65,-0.59,84.92,0.09,0.26,-0.76,11.74,10.81,-0.17,65.04,45.36,6.03,0.69,3.05,40.53,40.33,7.42,-0.63,-0.58,-0.56,-0.79,-0.74,121.48,119.79,89.48,62.53,34.27,14.67,11.81,29.98,28.26,8.23,8.05,5.8,3.96
2025-08-20 14:43:29.201,77.91,24.92,6.31,1.12,1.04,0.78,0.26,-0.16,-0.18,87.37,0.7,1.49,0.67,12.23,11.47,0.32,66.47,47.81,7.25,1.92,3.03,41.56,42.17,7.58,-0.22,-0.25,-0.32,-0.38,-0.5,125.94,112.46,92.33,64.57,36.31,15.89,13.03,31.41,28.06,9.04,8.3,6.17,4.29
2025-08-20 14:43:29.452,77.91,24.72,6.51,1.04,0.72,0.61,0.18,-0.48,-0.26,86.56,0.91,1.49,0.46,12.15,10.98,0.07,65.25,46.99,7.25,1.92,3.18,40.94,41.96,7.66,-0.34,-0.45,-0.4,-0.58,-0.54,123.51,118.57,90.29,65.39,35.29,15.28,12.42,29.98,28.87,8.72,8.26,5.84,4.21
2025-08-20 14:43:29.702,78.32,25.33,6.11,0.96,0.8,0.86,0.02,-0.24,-0.02,86.56,1.11,1.28,0.46,12.23,11.47,0.07,64.84,45.56,7.05,1.71,2.93,41.56,42.17,7.58,-0.34,-0.33,-0.28,-0.42,-0.58,124.32,107.16,93.15,65.8,36.11,16.3,13.03,32.84,34.39,8.88,8.46,6.08,4.29
2025-08-20 14:43:29.951,79.13,25.54,6.31,0.88,0.88,0.61,0.1,-0.08,-0.1,85.33,0.7,1.08,0.87,12.07,11.22,0.32,65.04,45.56,6.84,2.12,2.99,41.15,42.17,7.75,-0.46,-0.37,-0.32,-0.38,-0.58,124.32,105.94,92.74,65.39,38.14,17.73,12.63,32.43,29.28,9.04,8.38,6.08,4.25
2025-08-20 14:43:30.202,79.13,26.15,6.11,0.88,0.48,0.7,0.18,-0.24,-0.18,84.51,1.11,0.87,0.46,12.15,11.3,-0.09,64.63,45.56,6.44,1.51,2.93,41.76,41.96,7.58,-0.3,-0.37,-0.36,-0.46,-0.5,123.1,112.46,93.56,67.03,37.74,17.53,13.03,31.2,26.01,8.96,8.38,6.0,4.13
2025-08-20 14:43:30.452,76.68,25.13,6.31,0.96,0.8,0.45,0.26,-0.32,-0.26,85.33,0.5,1.08,0.26,12.07,11.14,0.24,64.63,44.95,6.23,1.71,3.03,40.74,40.53,7.5,-0.38,-0.33,-0.4,-0.46,-0.54,121.89,108.79,91.11,66.62,36.92,16.51,12.83,30.59,26.42,8.88,8.42,6.0,4.29
2025-08-20 14:43:30.701,78.32,24.72,6.72,1.04,0.88,0.7,0.26,-0.16,-0.02,86.15,1.52,2.1,0.67,12.07,11.14,0.16,65.86,46.58,7.25,1.92,3.26,41.76,39.51,7.66,-0.34,-0.25,-0.32,-0.46,-0.54,123.91,111.24,92.33,66.62,37.74,16.3,13.85,30.59,27.03,8.55,8.17,6.04,4.13
2025-08-20 14:43:30.991,76.68,24.52,4.69,0.79,0.48,0.53,-0.22,-0.65,-0.59,82.88,-0.11,0.87,-1.58,11.66,10.57,-0.33,64.43,45.36,6.03,0.49,3.36,40.74,39.1,7.5,-0.58,-0.7,-0.6,-0.54,-0.66,121.48,114.09,89.07,64.16,36.72,16.1,12.63,29.78,26.83,7.74,7.85,5.55,4.04
2025-08-20 14:43:31.201,78.32,24.72,6.31,1.04,0.96,0.78,0.18,-0.24,-0.02,86.97,1.32,1.69,0.87,12.23,11.38,0.32,66.88,46.79,6.84,2.33,3.5,41.15,39.92,7.79,-0.3,-0.33,-0.32,-0.38,-0.46,124.32,114.9,93.56,67.44,38.96,17.33,13.85,31.2,31.53,8.63,8.09,5.84,4.13
2025-08-20 14:43:31.452,77.91,24.92,6.72,1.04,0.88,0.78,0.18,-0.16,-0.1,86.56,0.91,1.28,0.87,12.64,11.87,-0.09,65.65,45.97,7.25,1.71,3.64,41.76,39.92,8.19,-0.34,-0.41,-0.36,-0.54,-0.42,125.13,110.83,93.96,67.85,39.37,17.12,13.85,31.61,28.46,8.47,8.09,6.0,4.17
2025-08-20 14:43:31.702,77.91,24.52,6.11,0.39,0.56,0.13,0.02,-0.16,-0.1,86.15,0.7,1.08,0.46,12.72,11.87,0.16,65.04,45.56,6.03,1.51,3.54,42.38,39.72,8.27,-0.34,-0.21,-0.4,-0.42,-0.7,123.51,115.31,91.93,64.98,39.16,17.73,14.46,31.82,29.69,9.04,8.38,6.08,4.33
2025-08-20 14:43:31.951,77.5,23.91,5.7,0.63,0.31,0.29,0.02,-0.24,-0.18,86.97,0.7,0.87,-0.15,12.8,11.71,0.16,65.65,46.38,7.05,1.71,3.67,41.56,38.28,8.44,-0.34,-0.33,-0.36,-0.62,-0.54,124.72,112.87,91.93,66.21,37.33,16.92,13.85,33.04,30.51,9.04,8.54,6.13,4.08
2025-08-20 14:43:32.201,75.86,23.91,6.11,0.47,0.4,0.45,0.1,-0.08,-0.02,84.92,0.3,1.28,0.46,13.05,11.95,0.32,64.22,44.95,6.44,1.92,3.67,41.35,39.1,8.52,-0.34,-0.33,-0.36,-0.46,-0.58,124.32,107.16,91.93,67.03,37.53,16.92,13.03,32.63,29.9,9.12,8.62,5.96,4.25
2025-08-20 14:43:32.452,76.68,24.52,5.5,0.31,0.4,0.45,-0.39,-0.16,-0.34,85.74,0.5,1.08,0.46,12.88,11.71,0.16,65.04,44.95,5.62,1.31,3.67,40.74,39.51,8.4,-0.3,-0.37,-0.4,-0.5,-0.54,123.51,116.13,93.15,67.03,37.74,17.53,13.85,32.43,30.1,8.55,8.3,5.96,4.17
2025-08-20 14:43:32.701,76.68,23.91,5.7,0.39,-0.01,0.29,-0.14,-0.32,-0.18,84.51,0.5,1.28,-0.35,12.72,11.63,0.16,64.84,45.36,6.44,1.1,3.52,41.35,39.51,8.15,-0.38,-0.41,-0.4,-0.5,-0.62,124.32,117.76,93.96,68.67,37.94,17.53,13.44,33.65,32.96,8.72,8.42,6.0,4.25
2025-08-20 14:43:32.951,77.91,24.11,5.9,0.55,0.31,0.53,0.18,-0.32,-0.1,86.56,0.91,0.26,0.05,12.72,11.71,0.32,65.65,45.77,6.64,2.12,3.36,41.35,39.92,7.99,-0.38,-0.37,-0.4,-0.46,-0.33,126.34,113.68,95.6,69.08,38.96,19.37,13.85,34.26,32.14,8.88,8.42,6.04,4.29
2025-08-20 14:43:33.202,77.5,24.11,5.29,0.71,0.56,0.7,0.18,-0.16,-0.18,85.33,0.91,1.08,0.05,12.56,11.47,0.24,65.65,46.18,6.84,1.1,3.46,41.76,40.94,8.27,-0.46,-0.45,-0.4,-0.58,-0.5,122.7,114.5,94.37,67.85,38.96,19.98,14.05,34.67,30.92,8.55,8.34,5.92,4.08
2025-08-20 14:43:33.451,77.09,23.7,4.69,0.55,0.31,0.53,0.1,-0.24,-0.02,85.74,0.09,1.08,0.46,12.31,11.22,0.07,65.25,46.18,6.84,1.71,3.69,41.35,39.1,8.07,-0.3,-0.41,-0.36,-0.54,-0.66,123.91,116.53,94.78,68.67,38.75,18.14,13.85,33.24,31.12,8.31,8.21,5.88,4.21
2025-08-20 14:43:33.701,76.68,23.3,5.09,0.39,0.56,0.45,0.18,-0.08,-0.02,86.15,0.91,1.69,0.46,12.88,11.63,0.24,65.25,46.38,6.84,1.31,3.87,41.97,38.28,8.48,-0.3,-0.17,-0.28,-0.38,-0.46,124.72,107.98,95.19,69.08,39.37,17.94,15.07,34.26,32.35,8.55,8.34,5.96,4.17
2025-08-20 14:43:33.979,75.86,23.09,4.89,0.55,0.31,-0.04,-0.22,-0.57,-0.43,84.51,0.09,-0.15,-0.76,12.64,11.3,-0.25,65.04,44.95,7.05,1.1,3.95,40.53,39.1,8.52,-0.5,-0.49,-0.52,-0.58,-0.78,122.7,122.65,92.74,65.8,37.94,17.33,13.85,33.65,31.53,8.31,7.93,5.64,3.88
2025-08-20 14:43:34.201,79.13,24.11,5.09,0.71,0.56,0.53,0.26,-0.08,-0.34,86.97,1.11,1.28,0.67,13.45,12.44,0.24,66.27,47.4,8.47,1.71,4.18,41.97,41.15,8.88,-0.34,-0.17,-0.36,-0.46,-0.5,123.91,110.42,94.37,67.03,38.96,18.35,15.27,34.26,35.01,8.96,8.3,6.04,4.25
2025-08-20 14:43:34.452,78.32,23.7,5.09,0.88,0.56,0.53,0.35,-0.16,-0.18,87.37,0.7,1.49,0.67,13.29,12.36,-0.01,66.47,47.61,8.07,1.92,4.2,41.97,39.31,9.25,-0.1,-0.17,-0.36,-0.5,-0.62,124.32,123.46,94.37,67.44,38.75,18.76,14.66,34.26,29.9,8.96,8.21,5.84,4.08
2025-08-20 14:43:34.702,78.32,24.11,5.5,0.63,0.64,0.53,0.43,-0.08,-0.02,88.6,1.11,1.49,0.46,13.7,12.85,0.16,67.7,48.22,8.47,2.12,4.05,41.56,40.12,9.21,-0.3,-0.25,-0.32,-0.38,-0.54,126.34,116.94,95.19,67.85,39.98,18.76,15.27,33.45,29.08,9.37,8.62,5.88,4.21
2025-08-20 14:43:34.951,77.5,24.11,5.29,0.96,0.8,0.78,0.26,-0.24,-0.02,87.37,1.32,1.08,0.67,13.94,12.77,0.32,67.09,47.4,8.47,1.71,4.13,41.76,39.92,9.37,-0.42,-0.33,-0.32,-0.46,-0.42,125.53,111.24,93.56,67.44,36.72,17.53,14.46,33.45,29.9,9.37,8.7,6.08,4.17
2025-08-20 14:43:35.202,78.73,24.92,6.11,1.12,0.88,0.94,0.51,0.01,0.06,87.78,0.91,1.49,0.26,14.02,13.01,0.48,67.09,47.2,8.68,2.53,4.4,41.76,39.51,9.49,-0.26,-0.29,-0.32,-0.42,-0.5,125.94,114.5,92.33,65.8,37.13,16.71,14.66,33.45,32.14,9.04,8.58,5.96,4.13
2025-08-20 14:43:35.452,78.73,24.92,5.7,0.96,0.56,0.78,0.35,-0.32,-0.1,86.15,1.11,1.49,0.67,13.62,12.85,-0.17,65.45,46.58,7.86,1.31,4.18,41.15,40.33,9.17,-0.34,-0.29,-0.28,-0.38,-0.5,123.91,117.35,90.29,64.57,36.31,16.3,14.66,33.86,30.3,9.29,8.5,5.88,4.21
2025-08-20 14:43:35.701,78.32,24.52,5.9,0.88,0.8,0.78,0.1,0.01,-0.1,85.74,0.91,1.28,0.67,13.7,12.6,0.24,66.27,46.99,8.27,2.12,4.34,41.56,39.72,9.05,-0.42,-0.21,-0.32,-0.42,-0.5,125.53,120.2,91.93,65.8,36.11,15.28,14.86,33.86,30.92,8.96,8.42,5.84,4.29
2025-08-20 14:43:35.978,76.27,24.11,5.09,0.63,0.4,0.37,-0.06,-0.48,-0.59,83.29,-0.72,0.26,-0.96,13.05,11.95,-0.25,64.22,44.95,7.25,0.69,3.97,39.92,37.26,8.68,-0.54,-0.58,-0.6,-0.62,-0.78,122.7,108.79,88.26,62.53,33.46,14.26,12.83,33.65,28.26,8.96,8.38,5.76,4.0
2025-08-20 14:43:36.209,78.32,25.13,5.9,0.96,0.72,0.61,0.02,-0.24,-0.18,85.74,0.5,0.87,-0.15,13.13,12.2,-0.01,66.27,46.38,7.45,0.69,3.85,41.35,38.69,8.64,-0.34,-0.33,-0.44,-0.42,-0.62,123.51,117.76,89.48,62.94,33.26,14.26,12.42,32.43,28.67,9.04,8.42,5.96,4.21
2025-08-20 14:43:36.459,77.91,24.92,5.9,0.96,0.88,0.7,0.02,-0.32,-0.26,85.74,0.3,1.49,0.05,12.8,11.79,-0.01,65.04,46.58,7.66,1.71,3.62,41.76,38.28,8.48,-0.42,-0.37,-0.4,-0.54,-0.7,122.29,113.27,88.66,63.35,33.66,13.03,12.22,33.24,27.03,8.63,8.21,5.76,3.96
2025-08-20 14:43:36.710,79.54,25.54,6.11,1.36,0.96,0.78,0.43,-0.16,-0.34,85.74,0.09,1.08,-0.35,12.56,11.38,0.24,66.06,46.58,7.05,2.12,3.3,41.35,40.53,8.11,-0.38,-0.37,-0.4,-0.46,-0.5,123.51,123.46,91.11,64.16,34.48,14.87,11.2,32.84,28.06,8.96,8.13,5.68,4.0
2025-08-20 14:43:36.960,80.77,25.74,5.9,0.79,0.96,0.86,0.26,-0.08,-0.18,84.92,0.7,1.49,0.05,11.82,11.06,0.16,65.25,45.97,7.66,1.51,2.85,40.94,40.53,7.38,-0.42,-0.41,-0.48,-0.62,-0.66,124.72,112.46,93.15,65.8,37.53,17.73,11.4,33.86,29.49,8.55,8.13,5.84,4.0
2025-08-20 14:43:37.202,79.13,25.74,6.51,1.28,1.04,1.02,0.59,-0.16,-0.1,86.15,1.73,1.69,0.46,11.66,10.57,0.24,66.06,45.77,7.86,1.92,2.77,40.94,39.51,7.14,-0.3,-0.41,-0.32,-0.46,-0.46,125.53,113.27,94.78,68.67,39.98,19.57,12.01,34.06,30.1,8.55,8.13,5.84,4.08
2025-08-20 14:43:37.452,79.95,25.94,6.72,1.2,1.13,0.78,0.51,-0.24,-0.1,85.33,1.32,1.49,0.46,11.42,10.41,0.07,65.65,46.79,7.05,2.33,2.54,41.56,39.92,6.77,-0.3,-0.53,-0.36,-0.46,-0.54,126.34,111.64,96.0,69.9,41.2,21.21,13.85,34.47,30.71,8.23,8.13,6.0,4.29
