measuring point,CON_L1,GF1,GF2,GF6,GF7,GF8,GF11,GF14,GF17,SEG1,GF3,GF4,CONV1,RIS10,RIS11,CONV2,SEG2,SEG3,SEG4,SEG5,dp2,ILS1,ILS2,dp1,GF19,GF22,GF23,ZL1,ZL2,CON_R1,CON_R2,RIS1,RIS2,RIS3,RIS4,RIS5,ULS1,ULS2,RIS12,RIS13,ZR1,ZR2
sensor number,1,3,4,6,7,8,9,10,11,13,15,16,17,21,22,23,25,26,27,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,48,49,50,51,52,53
sensor range,500,250,250,100,100,100,100,100,100,500,250,250,250,100,100,100,250,250,250,250,25,250,250,50,50,50,50,50,50,500,500,500,500,250,250,250,250,250,100,50,50,50
sensor height,-0.187,-0.046,0.033,0.233,0.349,0.449,0.599,0.749,0.899,-0.245,0.083,0.131,0.178,0.601,1.101,0.478,-0.205,-0.165,-0.084,-0.023,nan,0.628,0.628,nan,0.999,1.295,1.488,1.154,1.592,-0.35,-0.35,-0.29,-0.225,-0.16,-0.128,-0.03,1.056,1.056,1.637,1.735,1.401,1.839
2025-08-20 14:47:40.210,82.81,31.24,11.8,1.2,0.8,0.94,0.18,-0.4,-0.1,91.46,1.32,1.69,0.46,15.98,14.39,-0.17,70.97,52.1,13.16,1.51,5.62,41.15,39.72,11.57,-0.54,-0.33,-0.52,-0.5,-0.62,126.34,120.61,95.19,67.44,39.57,20.39,15.88,35.08,30.71,10.1,9.07,5.8,4.04
2025-08-20 14:47:40.460,84.45,31.03,11.8,1.12,1.13,1.02,0.43,-0.16,-0.1,91.87,1.11,1.08,0.05,15.66,14.31,0.16,71.78,51.9,12.95,1.71,5.09,40.53,39.92,11.24,-0.42,-0.33,-0.36,-0.46,-0.42,125.13,121.83,95.6,69.9,41.4,22.85,16.49,33.65,29.9,10.1,9.27,5.8,4.13
2025-08-20 14:47:40.709,84.04,30.63,12.0,1.44,1.21,1.02,0.51,-0.16,-0.18,92.28,1.32,1.69,0.05,15.25,13.58,-0.01,71.58,52.31,14.17,1.51,4.83,41.15,41.56,10.67,-0.5,-0.58,-0.44,-0.54,-0.62,126.34,120.2,95.19,68.67,40.79,22.03,16.08,33.24,31.12,10.02,9.23,5.84,4.21
2025-08-20 14:47:40.966,83.63,30.63,11.6,0.88,0.72,0.53,0.02,-0.65,-0.18,89.83,0.7,1.49,-0.35,14.84,13.17,-0.09,70.97,52.1,13.56,2.12,4.73,41.76,39.1,10.27,-0.42,-0.45,-0.48,-0.75,-0.7,126.75,117.76,94.78,69.08,40.38,21.41,15.88,33.86,32.14,9.69,8.99,5.84,4.25
2025-08-20 14:47:41.210,84.04,30.22,10.78,0.96,0.72,0.7,-0.06,-0.57,-0.18,91.87,0.3,1.08,0.46,14.51,13.42,0.07,71.58,52.51,13.16,1.71,4.81,41.35,39.72,10.23,-0.34,-0.41,-0.44,-0.54,-0.66,126.34,109.61,95.6,67.44,40.79,22.44,16.9,35.08,32.76,9.69,8.95,5.96,4.25
2025-08-20 14:47:41.460,82.81,29.81,11.39,0.88,0.64,0.53,0.35,-0.08,-0.1,91.46,0.91,1.49,0.46,14.84,13.66,0.07,71.58,51.69,12.55,0.69,5.11,41.35,39.92,10.35,-0.38,-0.37,-0.36,-0.5,-0.66,125.94,112.05,94.37,68.67,39.77,21.21,15.88,34.47,33.58,9.37,8.78,6.08,4.08
2025-08-20 14:47:41.710,83.63,30.42,10.99,0.55,0.56,0.45,0.02,-0.24,-0.18,91.87,0.7,1.08,0.26,15.08,13.99,-0.17,71.17,51.08,12.34,1.1,5.19,40.74,38.9,10.63,-0.42,-0.49,-0.52,-0.5,-0.62,127.56,110.01,92.74,68.26,39.98,19.98,16.49,36.92,33.99,9.69,8.99,5.96,4.17
2025-08-20 14:47:41.960,83.22,29.61,10.58,0.79,0.4,0.45,0.02,-0.16,-0.18,90.23,0.5,0.87,0.67,15.17,13.74,0.07,70.56,51.08,12.34,1.51,4.91,41.35,39.72,10.67,-0.38,-0.29,-0.48,-0.5,-0.54,125.53,107.57,93.56,66.62,39.77,20.8,15.88,36.92,32.35,9.86,9.23,6.13,4.33
2025-08-20 14:47:42.210,82.41,29.81,10.58,0.71,0.48,0.21,0.1,-0.32,-0.18,89.83,0.5,1.28,0.26,15.0,13.66,0.07,69.74,50.06,12.14,0.49,4.89,41.15,41.56,10.51,-0.42,-0.37,-0.4,-0.58,-0.5,124.32,109.61,94.37,68.67,41.2,21.82,16.08,36.51,31.74,9.77,8.95,5.8,4.17
2025-08-20 14:47:42.460,82.0,29.61,10.78,0.79,0.8,0.61,0.1,-0.32,-0.18,91.05,0.5,0.67,-0.15,14.84,13.5,-0.17,70.15,50.88,12.34,1.31,4.89,41.35,37.67,10.35,-0.38,-0.41,-0.44,-0.58,-0.62,124.32,115.31,95.6,68.26,39.37,22.03,16.08,35.29,32.35,9.29,8.7,5.72,4.04
2025-08-20 14:47:42.710,82.41,30.02,10.78,1.04,0.88,0.7,0.26,-0.16,-0.18,89.42,0.91,1.28,0.26,14.84,13.34,-0.01,69.33,50.88,12.55,1.31,4.91,41.35,38.49,10.35,-0.34,-0.45,-0.48,-0.62,-0.58,124.32,116.53,96.0,69.49,40.18,21.82,16.29,36.31,29.69,9.29,8.66,5.88,4.13
2025-08-20 14:47:42.967,82.0,30.02,10.58,0.79,0.72,0.45,0.02,-0.73,-0.51,89.01,-0.11,0.87,-0.15,14.68,13.42,-0.01,69.13,49.85,11.93,0.49,5.05,41.35,38.28,10.39,-0.38,-0.37,-0.36,-0.5,-0.62,124.72,115.72,96.0,67.03,40.79,20.8,15.47,35.69,32.55,9.29,8.74,5.68,4.13
2025-08-20 14:47:43.211,82.81,30.42,11.19,1.12,0.88,0.94,0.02,-0.24,-0.43,90.64,1.11,1.49,0.46,14.92,13.17,-0.01,70.35,50.67,11.93,1.31,5.09,41.15,38.08,10.35,-0.46,-0.49,-0.56,-0.67,-0.7,123.51,110.83,94.37,67.85,41.2,21.82,16.29,34.26,31.53,9.37,8.58,5.92,4.17
2025-08-20 14:47:43.461,83.63,30.83,10.99,1.12,0.88,0.53,0.26,-0.08,-0.34,91.05,0.91,1.49,0.05,14.76,13.42,0.07,70.15,51.08,12.34,2.33,5.58,42.17,40.12,10.71,-0.3,-0.21,-0.32,-0.42,-0.42,124.32,117.35,96.82,71.12,41.61,22.03,16.9,35.08,32.14,8.96,8.58,5.88,4.17
2025-08-20 14:47:43.711,83.22,31.03,10.38,1.2,0.8,0.94,0.35,-0.24,-0.26,91.05,0.3,1.28,-0.35,15.57,13.58,-0.09,70.35,50.47,12.75,2.12,5.95,41.56,38.9,11.2,-0.54,-0.49,-0.52,-0.5,-0.62,123.1,114.5,95.19,69.9,40.79,21.21,16.69,35.69,32.14,9.2,8.62,5.88,4.0
2025-08-20 14:47:43.967,83.22,30.42,10.58,0.79,0.8,0.61,0.02,-0.4,-0.43,91.46,1.11,1.89,0.05,16.39,14.31,0.24,70.97,51.08,13.16,2.33,6.11,41.35,38.49,11.57,-0.46,-0.33,-0.44,-0.58,-0.5,124.32,112.46,95.6,67.85,39.98,21.01,17.51,34.67,32.35,9.69,8.83,5.96,4.13
2025-08-20 14:47:44.211,83.63,30.83,10.99,0.88,0.96,0.86,0.35,-0.24,-0.02,91.05,0.91,1.49,0.26,16.06,14.48,0.07,70.35,51.28,12.34,1.51,5.95,41.56,38.9,11.77,-0.26,-0.41,-0.4,-0.54,-0.5,124.72,117.35,93.56,68.26,38.35,20.8,17.3,36.1,32.96,9.94,8.91,5.84,4.13
2025-08-20 14:47:44.461,84.04,30.83,11.6,1.04,0.72,0.78,0.18,-0.16,-0.1,91.05,0.5,0.87,0.46,15.98,14.31,0.07,70.56,51.49,12.34,1.31,5.56,42.17,39.72,11.53,-0.42,-0.37,-0.44,-0.54,-0.54,124.72,116.94,95.19,67.85,39.37,20.6,17.1,36.71,33.78,10.1,9.31,5.84,4.25
2025-08-20 14:47:44.710,83.63,30.42,10.99,0.88,0.8,0.78,0.26,-0.32,-0.02,90.23,0.91,1.49,0.26,15.41,13.99,0.24,70.56,51.28,11.73,1.31,5.38,41.15,38.9,11.16,-0.42,-0.49,-0.4,-0.62,-0.58,125.13,114.9,96.0,70.3,42.42,24.07,16.49,35.29,31.33,9.86,9.03,5.8,3.96
2025-08-20 14:47:44.966,82.41,30.02,11.19,0.79,0.48,0.86,0.35,-0.32,-0.26,90.23,0.7,1.08,-0.56,15.08,13.58,-0.17,69.95,50.47,11.73,2.12,5.13,41.35,39.1,10.67,-0.38,-0.37,-0.36,-0.42,-0.54,125.13,119.39,96.0,68.67,42.01,23.46,16.69,35.29,31.12,9.86,9.03,5.92,4.25
2025-08-20 14:47:45.210,82.41,30.22,10.99,1.04,0.96,1.02,0.35,-0.32,-0.1,90.64,0.7,1.69,0.46,15.08,13.74,0.24,70.15,50.47,11.73,1.71,4.93,41.76,39.92,10.63,-0.54,-0.58,-0.56,-0.58,-0.66,125.53,114.9,95.6,68.26,41.2,23.05,16.49,33.45,29.49,9.61,9.11,5.8,4.21
2025-08-20 14:47:45.460,82.81,29.81,11.39,1.36,1.21,1.02,0.18,-0.48,-0.1,92.68,1.73,2.1,0.46,14.92,13.5,0.16,70.56,51.08,12.95,1.71,5.01,40.94,39.31,10.47,-0.5,-0.49,-0.52,-0.58,-0.7,125.53,123.46,95.19,69.08,41.2,21.62,16.08,34.26,27.44,9.29,8.7,5.76,4.08
2025-08-20 14:47:45.710,82.41,29.61,11.19,1.28,1.13,0.94,0.26,-0.4,-0.18,92.28,1.32,1.69,0.46,14.68,13.01,0.16,71.17,51.28,12.55,2.12,5.07,41.35,39.92,10.35,-0.54,-0.37,-0.44,-0.5,-0.5,126.75,114.9,95.19,70.3,40.59,22.44,15.47,35.08,28.26,9.04,8.5,5.72,4.0
2025-08-20 14:47:45.966,82.0,29.81,11.19,0.96,0.72,0.61,-0.06,-0.32,-0.26,89.83,0.09,1.28,0.67,14.6,13.5,-0.01,70.76,50.26,12.95,1.1,4.93,41.35,39.51,10.35,-0.54,-0.33,-0.48,-0.62,-0.58,124.32,113.27,96.0,69.08,40.79,22.44,15.88,33.86,28.26,9.37,8.66,5.8,4.17
2025-08-20 14:47:46.210,82.41,30.02,11.6,1.28,1.13,1.1,0.18,0.01,-0.02,92.68,1.93,1.89,1.48,14.84,13.5,0.07,70.56,51.08,13.16,2.12,5.13,41.15,40.33,10.55,-0.38,-0.37,-0.32,-0.54,-0.46,126.34,120.2,96.82,70.71,40.79,22.44,15.88,32.43,28.26,9.29,8.58,5.88,4.04
2025-08-20 14:47:46.460,83.63,30.42,11.39,1.2,1.04,1.02,0.35,-0.08,-0.26,91.05,1.11,1.89,0.05,15.0,13.42,0.07,70.15,50.88,12.14,1.1,5.56,41.35,38.69,10.71,-0.42,-0.45,-0.44,-0.5,-0.62,125.94,114.5,97.63,71.53,43.03,24.48,16.9,31.61,30.3,9.2,8.42,5.72,4.0
2025-08-20 14:47:46.710,83.63,30.22,11.19,1.36,1.29,0.78,0.51,-0.4,-0.18,89.42,1.11,1.69,0.46,15.66,13.66,-0.01,70.97,51.49,12.14,1.71,5.91,40.94,39.51,11.12,-0.42,-0.45,-0.44,-0.54,-0.42,125.13,118.98,97.23,72.35,44.25,25.71,17.71,31.0,29.49,9.12,8.5,5.84,4.04
2025-08-20 14:47:46.959,85.27,31.44,11.8,1.36,1.21,0.78,0.35,-0.24,-0.18,91.46,1.11,1.49,0.05,15.66,13.82,0.07,71.17,51.49,12.95,1.92,5.91,40.74,41.35,11.32,-0.5,-0.49,-0.44,-0.58,-0.5,126.34,122.24,98.86,72.76,44.66,24.89,18.12,30.59,26.83,9.37,8.58,5.76,4.04
2025-08-20 14:47:47.210,84.04,31.03,11.39,1.36,0.88,0.94,0.18,-0.24,-0.1,91.46,0.91,1.89,0.46,16.06,14.48,-0.09,70.97,51.9,12.34,1.92,5.95,41.15,40.12,11.57,-0.34,-0.49,-0.36,-0.46,-0.54,124.72,115.31,97.23,70.71,43.64,23.87,18.12,28.96,23.97,9.53,8.74,5.84,4.08
2025-08-20 14:47:47.460,83.22,31.64,12.41,1.12,0.88,1.1,0.51,0.01,-0.02,91.87,1.32,1.89,0.05,16.39,14.39,0.16,70.76,51.49,12.55,1.1,6.44,40.94,41.15,12.18,-0.26,-0.29,-0.28,-0.42,-0.5,126.34,120.2,95.6,69.9,42.22,23.05,17.71,29.16,26.22,9.53,8.66,5.64,3.96
2025-08-20 14:47:47.710,84.45,31.03,12.0,1.28,1.13,0.94,0.51,-0.16,-0.1,91.87,0.5,1.89,0.46,16.8,14.96,0.07,71.38,52.1,12.34,1.71,6.81,41.56,40.74,12.5,-0.38,-0.37,-0.4,-0.54,-0.5,125.53,120.2,94.37,70.3,42.01,22.23,18.32,30.39,29.69,9.37,8.74,5.84,4.0
2025-08-20 14:47:47.967,85.68,31.85,11.19,1.04,1.04,0.86,0.43,-0.32,-0.26,91.46,1.11,1.49,-0.15,17.2,15.21,0.07,70.76,52.1,12.75,1.31,6.6,40.94,40.12,12.79,-0.46,-0.58,-0.48,-0.62,-0.7,125.94,120.2,95.6,69.08,41.61,21.21,18.32,30.39,27.85,10.18,9.36,5.84,4.21
2025-08-20 14:47:48.210,83.63,31.03,10.99,1.2,0.72,0.7,0.18,-0.4,-0.51,90.23,0.7,1.28,-0.35,17.04,15.13,-0.33,70.76,51.49,11.93,1.51,6.28,40.53,39.92,12.87,-0.46,-0.29,-0.36,-0.58,-0.54,126.75,122.24,94.37,69.49,40.99,20.8,18.32,30.59,28.06,10.43,9.4,5.76,4.13
2025-08-20 14:47:48.460,84.04,31.64,12.21,1.12,0.8,0.78,0.18,-0.16,-0.1,91.46,1.11,1.49,0.46,16.8,15.13,-0.09,70.76,52.1,12.14,1.51,5.99,41.15,39.51,12.3,-0.38,-0.41,-0.44,-0.46,-0.62,127.56,117.35,93.15,66.21,38.75,20.19,17.71,32.02,28.06,10.43,9.36,5.8,4.08
2025-08-20 14:47:48.710,84.45,32.05,11.6,1.04,0.8,0.86,0.18,-0.32,-0.18,89.83,1.32,1.49,-0.15,16.55,14.8,-0.01,69.74,50.67,12.34,1.92,5.73,40.94,39.1,11.93,-0.34,-0.37,-0.4,-0.5,-0.66,126.75,110.42,93.15,66.62,39.16,19.37,16.49,33.04,30.92,10.43,9.31,5.92,4.29
2025-08-20 14:47:48.967,84.04,31.64,11.39,0.71,0.64,0.53,0.02,-0.48,-0.18,90.23,0.7,1.28,0.05,15.9,14.48,0.07,69.95,50.67,11.93,0.69,5.42,40.74,40.12,11.53,-0.38,-0.37,-0.36,-0.46,-0.58,125.94,116.53,91.11,63.35,36.51,17.73,16.29,33.24,33.37,9.94,9.19,5.88,4.04
2025-08-20 14:47:49.211,84.86,32.26,12.82,1.04,0.72,0.78,0.26,-0.16,-0.26,90.23,0.3,1.08,0.26,15.66,14.48,0.07,70.15,50.47,12.34,0.49,5.19,41.15,38.69,11.12,-0.54,-0.45,-0.48,-0.54,-0.62,126.75,110.42,91.11,63.75,36.72,17.73,16.08,35.08,33.99,10.18,9.19,6.08,4.25
2025-08-20 14:47:49.460,83.22,31.44,11.19,0.71,0.48,0.7,0.26,-0.16,-0.18,91.87,1.32,1.08,0.67,15.17,13.91,-0.01,68.92,50.88,11.93,0.49,4.91,40.94,41.76,10.59,-0.58,-0.37,-0.44,-0.71,-0.58,125.94,103.9,90.29,63.75,35.9,16.51,14.66,36.1,31.12,9.77,8.99,5.84,4.0
2025-08-20 14:47:49.710,84.04,31.03,11.39,1.12,0.88,0.7,0.18,-0.24,-0.26,90.23,1.11,1.28,0.87,14.51,13.26,0.16,70.35,51.69,12.34,1.1,4.24,40.94,39.92,9.94,-0.38,-0.41,-0.48,-0.58,-0.7,125.53,113.27,91.52,65.39,36.72,16.92,14.46,35.29,31.33,9.61,8.74,5.72,4.08
2025-08-20 14:47:49.967,83.63,30.02,11.6,1.12,0.96,0.78,0.43,-0.32,-0.34,90.23,0.7,0.87,-0.15,13.29,12.6,-0.09,70.35,50.47,11.73,0.69,3.81,40.74,38.9,9.25,-0.58,-0.62,-0.56,-0.62,-0.54,124.72,106.35,90.7,64.98,37.33,18.14,13.44,34.47,29.9,9.45,8.7,5.92,4.17
2025-08-20 14:47:50.210,83.63,30.42,10.99,1.28,1.13,1.02,0.35,-0.24,-0.34,91.46,1.52,1.49,-0.15,12.8,12.12,0.24,69.95,50.67,11.73,1.31,3.71,41.35,38.49,8.72,-0.42,-0.49,-0.32,-0.58,-0.58,125.94,114.9,94.37,69.08,39.98,21.01,13.85,36.71,33.99,8.88,8.38,5.92,4.04
2025-08-20 14:47:50.460,82.41,30.42,11.8,1.36,1.29,1.1,0.51,-0.4,-0.26,91.87,0.7,1.89,0.26,12.64,11.79,0.07,70.56,51.69,12.34,1.51,3.46,40.94,39.1,8.23,-0.38,-0.41,-0.52,-0.54,-0.54,126.34,121.02,94.78,70.3,42.83,23.66,13.64,35.08,33.17,8.72,8.26,5.8,4.08
2025-08-20 14:47:50.710,83.63,31.03,11.39,1.36,1.45,1.1,0.51,-0.24,-0.26,91.05,1.73,1.69,0.05,12.64,11.38,0.16,70.35,51.69,12.95,1.92,3.5,41.15,39.1,8.19,-0.46,-0.49,-0.44,-0.58,-0.62,127.16,117.35,94.37,69.9,41.61,22.85,14.66,34.26,30.1,8.72,8.26,5.88,4.17
2025-08-20 14:47:50.960,81.59,30.22,12.0,1.52,1.29,1.02,0.18,-0.4,-0.43,92.28,1.52,1.69,0.26,12.56,11.63,0.16,70.56,52.31,12.55,1.1,3.75,40.74,39.1,8.19,-0.46,-0.41,-0.48,-0.5,-0.46,127.16,117.35,93.96,68.26,41.2,21.01,14.86,33.86,29.49,8.63,8.3,5.92,4.25
2025-08-20 14:47:51.210,83.63,30.42,12.21,1.52,1.29,0.94,0.35,-0.32,-0.1,91.46,1.52,1.49,0.26,12.96,11.79,-0.01,70.56,50.88,12.75,1.51,4.09,40.74,38.9,8.68,-0.54,-0.33,-0.36,-0.46,-0.5,127.56,119.79,92.33,66.62,38.55,20.39,15.27,33.65,30.1,8.72,8.21,5.92,4.13
2025-08-20 14:47:51.459,83.22,30.22,12.0,1.44,1.21,1.1,0.26,-0.32,-0.18,93.5,1.73,2.1,0.26,13.45,12.2,-0.09,70.56,51.08,12.95,1.92,4.46,40.53,39.1,9.05,-0.42,-0.45,-0.56,-0.67,-0.74,126.34,114.5,92.74,66.62,36.92,19.78,14.66,32.43,30.71,8.72,8.17,5.8,4.13
2025-08-20 14:47:51.710,82.41,30.63,12.82,1.61,1.29,1.02,0.18,-0.16,-0.18,92.68,0.91,1.49,-0.15,13.54,12.28,0.16,71.17,52.1,13.56,1.1,4.83,40.53,39.51,9.49,-0.42,-0.49,-0.44,-0.5,-0.54,127.56,118.98,94.37,66.62,37.33,20.19,15.07,31.82,28.46,8.47,8.05,5.76,4.04
2025-08-20 14:47:51.967,84.04,30.42,11.8,1.2,1.29,0.86,0.26,-0.65,-0.34,90.23,1.11,1.49,-0.35,14.19,12.6,0.07,71.38,51.69,13.56,2.12,4.95,40.94,40.94,10.1,-0.18,-0.33,-0.28,-0.46,-0.54,125.53,116.94,93.96,67.44,37.94,20.39,15.07,31.82,27.44,8.88,8.34,5.72,3.92
2025-08-20 14:47:52.210,83.63,30.83,12.21,1.52,0.96,1.1,0.35,-0.08,-0.1,91.87,0.7,1.28,0.26,14.51,13.01,-0.09,70.97,51.49,13.77,1.92,4.85,40.74,38.49,10.19,-0.54,-0.41,-0.52,-0.62,-0.74,126.34,120.61,93.15,67.44,37.74,19.57,15.68,32.43,30.1,9.45,8.7,5.88,4.13
2025-08-20 14:47:52.460,84.45,31.44,12.41,1.2,0.96,0.94,0.18,-0.24,-0.26,91.46,0.91,1.69,0.05,14.43,13.34,-0.01,70.56,51.28,12.55,0.9,4.81,40.94,38.9,10.06,-0.5,-0.29,-0.56,-0.54,-0.62,127.16,112.87,94.78,69.49,38.55,19.78,15.88,31.41,26.62,9.37,8.78,6.0,4.08
2025-08-20 14:47:52.710,84.45,31.24,12.41,1.04,0.72,0.86,0.18,-0.57,-0.34,90.64,1.32,0.87,0.46,14.35,13.09,0.24,69.95,50.47,12.55,1.31,4.79,41.15,38.9,9.94,-0.42,-0.37,-0.44,-0.54,-0.46,125.94,107.98,93.15,67.44,38.75,19.78,15.07,33.04,28.26,9.45,8.62,6.0,4.13
2025-08-20 14:47:52.967,83.22,31.24,12.21,1.12,0.72,0.78,0.1,-0.32,-0.18,89.01,0.7,1.28,0.05,14.27,13.17,-0.09,69.74,50.47,11.32,0.69,4.89,40.74,39.31,9.86,-0.58,-0.53,-0.52,-0.58,-0.66,123.91,110.83,90.7,64.98,37.74,18.96,15.27,30.8,27.44,9.12,8.54,5.92,4.21
2025-08-20 14:47:53.210,84.45,31.44,12.21,0.79,0.72,0.7,0.1,-0.24,-0.18,90.64,0.5,1.28,-0.35,14.6,13.34,0.24,70.76,51.49,12.14,1.1,4.89,41.15,39.51,9.86,-0.46,-0.41,-0.48,-0.62,-0.62,125.13,111.24,92.33,65.8,37.53,19.17,15.88,28.55,28.06,9.12,8.54,5.92,4.17
2025-08-20 14:47:53.460,83.63,31.85,11.6,0.47,0.72,0.53,-0.14,-0.48,-0.43,89.83,0.7,1.28,0.05,14.6,13.09,0.07,69.95,50.88,11.73,1.1,5.17,40.53,36.85,10.23,-0.54,-0.49,-0.44,-0.54,-0.74,124.72,114.9,92.74,67.85,39.98,20.39,14.86,28.35,28.46,9.04,8.34,5.72,3.92
2025-08-20 14:47:53.709,84.04,31.44,11.6,0.55,0.4,0.21,-0.14,-0.4,-0.34,91.05,0.5,0.87,0.46,14.51,13.17,0.32,70.56,51.28,12.14,0.69,4.79,40.94,37.47,10.02,-0.58,-0.53,-0.6,-0.79,-0.78,126.34,118.57,96.0,69.49,42.22,22.44,14.86,28.96,29.49,9.12,8.7,5.84,4.0
2025-08-20 14:47:53.966,84.45,31.24,10.99,0.06,-0.25,0.04,-0.39,-0.57,-0.43,89.83,-0.32,0.06,-0.15,14.27,13.17,-0.17,70.15,50.67,12.14,0.49,4.42,40.74,37.26,9.78,-0.5,-0.58,-0.56,-0.79,-0.7,124.32,113.27,95.6,69.08,41.4,22.03,14.86,29.16,31.33,9.53,8.87,6.08,4.13
2025-08-20 14:47:54.210,83.63,30.22,9.97,0.06,-0.01,0.04,-0.22,-0.48,-0.34,89.01,0.3,0.47,0.05,14.19,12.85,0.16,69.95,51.49,12.75,0.29,4.32,40.94,38.69,9.74,-0.46,-0.45,-0.48,-0.62,-0.62,124.72,119.39,94.37,68.26,40.18,21.01,15.47,29.16,31.33,9.2,8.74,5.8,4.13
2025-08-20 14:47:54.460,82.0,29.61,10.17,0.06,-0.41,-0.04,-0.63,-0.4,-0.34,90.64,-0.32,0.47,0.46,14.02,12.52,-0.09,70.15,50.47,12.95,0.29,4.42,40.53,38.08,9.49,-0.54,-0.58,-0.56,-0.71,-0.7,125.13,111.64,94.37,69.08,41.61,21.01,15.47,28.55,29.49,8.88,8.46,6.0,4.21
2025-08-20 14:47:54.710,82.0,29.4,10.17,0.06,-0.41,-0.2,-0.31,-0.32,-0.18,91.05,-0.32,0.26,0.46,13.94,12.6,0.16,69.95,50.88,11.93,-0.12,4.56,41.15,39.31,9.58,-0.63,-0.53,-0.56,-0.62,-0.62,124.32,110.83,93.56,66.62,39.57,20.8,15.07,28.35,27.24,8.96,8.38,5.84,4.13
2025-08-20 14:47:54.959,82.0,28.59,10.17,-0.18,-0.33,-0.28,-0.47,-0.57,-0.26,90.64,-0.11,-0.15,0.05,14.35,12.77,0.16,69.33,50.06,11.73,0.08,4.69,40.33,39.31,9.62,-0.54,-0.53,-0.56,-0.67,-0.7,125.94,119.79,92.74,64.98,38.96,20.19,15.47,24.67,23.35,9.12,8.58,5.96,4.13
2025-08-20 14:47:55.210,82.0,29.0,9.16,-0.26,-0.41,-0.28,-0.47,-0.4,-0.43,91.05,-0.72,-0.15,0.05,14.68,12.93,0.24,69.74,50.67,11.32,-0.32,4.95,40.53,39.31,10.02,-0.58,-0.53,-0.6,-0.71,-0.62,124.32,110.42,93.96,67.44,40.38,20.39,16.08,19.98,18.24,9.2,8.66,5.76,4.21
2025-08-20 14:47:55.459,82.41,28.39,9.16,-0.51,-0.5,-0.36,-0.47,-0.57,-0.67,90.64,-0.32,0.26,0.26,14.51,13.01,-0.01,69.54,50.88,11.73,0.08,5.19,40.94,38.08,10.27,-0.54,-0.62,-0.52,-0.58,-0.66,126.75,121.42,93.56,69.08,41.4,20.8,16.49,15.7,14.77,9.12,8.66,5.88,4.25
2025-08-20 14:47:55.710,81.59,29.2,9.36,-0.34,-0.33,-0.04,-0.39,-0.32,-0.43,90.64,-0.11,0.06,0.05,14.84,13.17,-0.01,68.92,49.45,11.12,0.29,5.07,39.71,39.31,10.31,-0.54,-0.58,-0.48,-0.71,-0.66,126.34,116.94,93.56,67.03,38.75,20.39,16.08,12.23,11.09,9.37,8.66,6.0,4.17
2025-08-20 14:47:55.959,82.0,28.18,8.55,-0.26,-0.41,-0.28,-0.47,-0.65,-0.34,89.01,-0.72,0.06,0.67,14.84,13.26,0.16,68.11,49.04,10.31,0.08,5.17,40.12,39.92,10.43,-0.42,-0.37,-0.4,-0.58,-0.37,127.97,116.13,93.56,68.26,40.18,21.01,16.49,10.39,8.02,9.53,8.62,5.84,4.21
2025-08-20 14:47:56.210,81.59,27.98,8.34,-0.67,-0.74,-0.36,-0.55,-0.48,-0.51,89.01,-0.52,-0.35,0.26,14.68,13.42,0.16,69.33,49.45,11.32,-0.32,5.07,40.53,38.69,10.14,-0.63,-0.53,-0.64,-0.62,-0.74,125.94,117.76,94.78,68.26,40.79,22.23,16.08,7.94,6.38,9.29,8.54,6.08,4.13
2025-08-20 14:47:56.460,81.59,28.39,8.34,-0.34,-0.82,-0.61,-0.55,-0.65,-0.43,90.23,-0.11,-0.15,0.26,14.92,13.66,0.16,68.52,50.06,11.12,-0.73,5.05,41.35,38.28,10.23,-0.63,-0.74,-0.6,-0.83,-0.58,125.53,112.87,94.78,68.26,39.98,22.44,16.08,7.13,4.95,9.37,8.74,6.0,4.29
2025-08-20 14:47:56.710,82.41,28.39,8.34,-0.51,-0.5,-0.28,-0.39,-0.57,-0.34,89.83,-0.11,0.06,0.67,15.0,13.34,0.07,68.52,50.06,10.51,-0.32,5.38,40.33,39.92,10.39,-0.63,-0.7,-0.6,-0.67,-0.66,125.53,120.61,94.78,67.85,41.2,20.8,16.49,5.29,4.75,9.2,8.42,5.92,4.0
2025-08-20 14:47:56.967,82.41,27.57,7.73,-0.83,-0.66,-0.53,-0.55,-0.73,-0.51,89.83,-1.13,-0.76,-0.15,14.76,13.42,-0.09,69.33,50.06,10.71,-0.73,5.32,40.33,39.51,10.67,-0.75,-0.7,-0.64,-0.83,-0.74,125.13,114.9,95.6,69.9,40.38,21.62,16.49,5.9,3.93,9.61,8.74,5.92,4.25
2025-08-20 14:47:57.210,82.0,27.37,8.14,-0.34,-0.58,-0.28,-0.39,-0.48,-0.34,89.42,-0.93,0.06,0.26,15.25,13.74,0.07,68.72,50.06,11.32,0.08,5.3,40.74,38.9,10.67,-0.58,-0.58,-0.6,-0.71,-0.58,126.34,123.46,93.56,67.85,39.16,20.6,16.08,4.88,2.91,9.45,8.62,5.88,4.13
2025-08-20 14:47:57.460,80.36,27.37,8.14,-0.42,-0.66,-0.28,-0.55,-0.57,-0.34,89.83,-0.52,-0.15,0.26,15.08,13.91,0.07,69.54,50.06,11.12,-0.32,5.24,39.92,38.08,10.59,-0.71,-0.62,-0.68,-0.75,-0.7,126.34,118.57,93.56,67.44,39.16,19.98,16.29,4.27,2.3,9.61,8.83,5.92,4.17
